id,name,n,avg_len,dis,z,p
16638,"oxidoreductase activity, acting on the CH-NH2 group of donors",145,610.6413793103449,0.35172413793103446,-8.206581088682912,0.0
16861,"intramolecular oxidoreductase activity, interconverting aldoses and ketoses",99,347.67676767676767,0.1414141414141414,-8.213707473177587,0.0
19001,guanyl nucleotide binding,1558,467.44865211810014,0.4910141206675225,-8.227485608861043,0.0
8168,methyltransferase activity,947,607.0760295670539,0.4815205913410771,-8.228104908799487,0.0
30145,manganese ion binding,278,479.66906474820144,0.37410071942446044,-8.244127669758221,0.0
16832,aldehyde-lyase activity,97,358.11340206185565,0.1134020618556701,-8.276048288816792,0.0
8422,beta-glucosidase activity,117,597.6410256410256,0.3162393162393162,-8.365459642771867,0.0
43177,organic acid binding,670,595.4522388059702,0.4671641791044776,-8.446986911087029,0.0
71949,FAD binding,175,581.8057142857143,0.35428571428571426,-8.483803123913319,0.0
16840,carbon-nitrogen lyase activity,109,432.4954128440367,0.1834862385321101,-8.48527160457447,0.0
5524,ATP binding,7585,801.9032300593276,0.6863546473302571,-8.508762058436268,0.0
4565,beta-galactosidase activity,27,731.2592592592592,0.1111111111111111,-8.522314280515953,0.0
32550,purine ribonucleoside binding,1481,458.6320054017556,0.47805536799459825,-8.564709361888301,0.0
16655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",252,292.10714285714283,0.21031746031746032,-8.57341813160914,0.0
32561,guanyl ribonucleotide binding,1555,467.1299035369775,0.49131832797427655,-8.578859255356068,0.0
8239,dipeptidyl-peptidase activity,46,656.2826086956521,0.1956521739130435,-8.5824714451995,0.0
8237,metallopeptidase activity,632,663.9003164556962,0.5569620253164557,-8.68005685429117,0.0
4180,carboxypeptidase activity,143,596.8111888111888,0.34265734265734266,-8.691455572609062,0.0
16884,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor",72,825.5555555555555,0.3055555555555556,-8.74569743255212,0.0
5525,GTP binding,1467,458.8807089297887,0.47920927062031354,-8.75261768595356,0.0
31406,carboxylic acid binding,661,577.2284417549168,0.4659606656580938,-8.759454997435505,0.0
8391,arachidonic acid monooxygenase activity,48,496.4583333333333,0.020833333333333332,-8.763261039594326,0.0
16646,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",110,439.3818181818182,0.18181818181818182,-8.792622026153799,0.0
102391,decanoate--CoA ligase activity,47,669.0,0.23404255319148937,-8.814352287511243,0.0
70008,serine-type exopeptidase activity,95,801.8421052631579,0.3263157894736842,-8.845589906158619,0.0
32549,ribonucleoside binding,1512,470.02645502645504,0.4794973544973545,-8.889492996550294,0.0
1883,purine nucleoside binding,1488,457.95094086021504,0.47647849462365593,-8.9786572480388,0.0
16702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",159,488.1132075471698,0.29559748427672955,-9.008214762494951,0.0
15171,amino acid transmembrane transporter activity,369,506.5284552845528,0.4146341463414634,-9.021078259158552,0.0
1882,nucleoside binding,1537,473.7618737800911,0.47755367599219256,-9.062334869573549,0.0
4029,aldehyde dehydrogenase (NAD) activity,82,541.1829268292682,0.15853658536585366,-9.080043293894096,0.0
30976,thiamine pyrophosphate binding,65,688.1076923076923,0.27692307692307694,-9.103104575089286,0.0
16780,"phosphotransferase activity, for other substituted phosphate groups",125,454.352,0.2,-9.109164009405772,0.0
16229,steroid dehydrogenase activity,96,355.0104166666667,0.07291666666666667,-9.19061069462219,0.0
15925,galactosidase activity,51,628.1960784313726,0.11764705882352941,-9.37666408101256,0.0
31559,oxidosqualene cyclase activity,33,756.5757575757576,0.18181818181818182,-9.590141938155222,0.0
16701,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",178,483.5168539325843,0.29775280898876405,-9.640965336069137,0.0
15144,carbohydrate transmembrane transporter activity,292,461.25342465753425,0.3321917808219178,-9.64478981586593,0.0
16854,racemase and epimerase activity,157,370.88535031847135,0.12738853503184713,-9.998076661223735,0.0
70330,aromatase activity,88,526.1022727272727,0.10227272727272728,-10.003692165373351,0.0
15405,P-P-bond-hydrolysis-driven transmembrane transporter activity,775,743.7483870967742,0.552258064516129,-10.03381767858292,0.0
8236,serine-type peptidase activity,707,615.2376237623762,0.46534653465346537,-10.07467822948145,0.0
4364,glutathione transferase activity,162,234.3827160493827,0.08641975308641975,-10.093605275827896,0.0
42626,"ATPase activity, coupled to transmembrane movement of substances",704,792.46875,0.5681818181818182,-10.09877870294339,0.0
4175,endopeptidase activity,1486,660.3943472409152,0.5423956931359354,-10.108859312843014,0.0
4467,long-chain fatty acid-CoA ligase activity,60,661.3833333333333,0.21666666666666667,-10.13249014060837,0.0
15399,primary active transmembrane transporter activity,780,741.2333333333333,0.5487179487179488,-10.1431527867069,0.0
15926,glucosidase activity,195,648.3538461538461,0.38461538461538464,-10.162100599922901,0.0
16628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",181,456.939226519337,0.19337016574585636,-10.198902733555954,0.0
51539,"4 iron, 4 sulfur cluster binding",444,571.2950450450451,0.4166666666666667,-10.202609148496983,0.0
16866,intramolecular transferase activity,245,474.46122448979594,0.3183673469387755,-10.238145392444865,0.0
51540,metal cluster binding,707,516.9420084865629,0.4144271570014144,-10.353484434776991,0.0
43492,"ATPase activity, coupled to movement of substances",744,810.6478494623656,0.581989247311828,-10.36250790378492,0.0
46943,carboxylic acid transmembrane transporter activity,626,509.5255591054313,0.43929712460063897,-10.457282446439935,0.0
17171,serine hydrolase activity,721,615.4008321775312,0.46740638002773927,-10.48720322052564,0.0
8194,UDP-glycosyltransferase activity,582,614.3109965635739,0.4690721649484536,-10.57092588696833,0.0
5342,organic acid transmembrane transporter activity,632,510.54430379746833,0.439873417721519,-10.598798075453466,0.0
4888,transmembrane signaling receptor activity,2558,588.6344800625488,0.5312744331508992,-10.614369505869732,0.0
16741,"transferase activity, transferring one-carbon groups",1039,609.4764196342637,0.46102021174205965,-10.635814815880812,0.0
51536,iron-sulfur cluster binding,706,516.9320113314448,0.415014164305949,-10.709895835533466,0.0
16645,"oxidoreductase activity, acting on the CH-NH group of donors",173,468.4104046242775,0.20809248554913296,-10.796544492577803,0.0
8483,transaminase activity,230,459.4347826086956,0.2565217391304348,-10.839771642313195,0.0
5549,odorant binding,165,322.93939393939394,0.048484848484848485,-10.880453158706148,0.0
4177,aminopeptidase activity,177,633.8022598870057,0.3502824858757062,-10.970018085199154,0.0
15291,secondary active transmembrane transporter activity,1005,581.6985074626866,0.5203980099502488,-11.034169650085524,0.0
15645,fatty acid ligase activity,75,647.4666666666667,0.21333333333333335,-11.048576018687264,0.0
16747,"transferase activity, transferring acyl groups other than amino-acyl groups",1029,532.5811467444121,0.4295432458697765,-11.117341404748508,0.0
16712,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",104,509.90384615384613,0.08653846153846154,-11.243399309534615,0.0
16651,"oxidoreductase activity, acting on NAD(P)H",570,391.82105263157894,0.3087719298245614,-11.459632302855018,0.0
16810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",722,466.1523545706371,0.3767313019390582,-11.564352974751452,0.0
8395,steroid hydroxylase activity,106,493.20754716981133,0.07547169811320754,-11.574768933850645,0.0
16769,"transferase activity, transferring nitrogenous groups",239,456.4225941422594,0.24686192468619247,-11.626660798437483,0.0
16627,"oxidoreductase activity, acting on the CH-CH group of donors",400,457.5575,0.3075,-11.641626340742976,0.0
9055,electron transfer activity,626,346.2811501597444,0.28594249201277955,-11.760985355992602,0.0
16620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",255,489.6470588235294,0.23137254901960785,-12.033412454793208,0.0
8514,organic anion transmembrane transporter activity,852,532.4072769953052,0.4413145539906103,-12.330995106119376,0.0
52689,carboxylic ester hydrolase activity,628,482.20541401273886,0.37420382165605093,-12.339192297121894,0.0
16746,"transferase activity, transferring acyl groups",1235,540.9700404858299,0.42834008097165993,-12.357913858631997,0.0
70011,"peptidase activity, acting on L-amino acid peptides",2134,653.1776007497657,0.5360824742268041,-12.710748037358028,0.0
4930,G-protein coupled receptor activity,1473,465.6449422946368,0.39646978954514595,-12.776434940560408,0.0
16878,acid-thiol ligase activity,148,572.4797297297297,0.22297297297297297,-13.184027090089772,0.0
16903,"oxidoreductase activity, acting on the aldehyde or oxo group of donors",350,531.2085714285714,0.28,-13.249279667262693,0.0
8509,anion transmembrane transporter activity,1214,552.0782537067545,0.4744645799011532,-13.379304457803498,0.0
16831,carboxy-lyase activity,292,494.472602739726,0.2602739726027397,-13.39078241239436,0.0
16877,"ligase activity, forming carbon-sulfur bonds",233,566.8497854077253,0.296137339055794,-13.523335654930992,0.0
30170,pyridoxal phosphate binding,423,481.0520094562648,0.2860520094562648,-13.623605486031517,0.0
16765,"transferase activity, transferring alkyl or aryl (other than methyl) groups",479,334.0146137787056,0.20250521920668058,-13.699125375260554,0.0
70279,vitamin B6 binding,423,481.0520094562648,0.2860520094562648,-13.970233272296365,0.0
50661,NADP binding,344,497.2238372093023,0.25290697674418605,-14.100232195391522,0.0
16879,"ligase activity, forming carbon-nitrogen bonds",368,710.4565217391304,0.34782608695652173,-14.157069862115668,0.0
8238,exopeptidase activity,402,710.4452736318408,0.36069651741293535,-14.412126481658447,0.0
16853,isomerase activity,1046,425.92734225621416,0.3546845124282983,-14.574887574076463,0.0
16788,"hydrolase activity, acting on ester bonds",3348,584.9886499402628,0.516726403823178,-14.662916236725438,0.0
51287,NAD binding,487,426.37782340862424,0.23613963039014374,-14.925773140497142,0.0
16836,hydro-lyase activity,473,440.93023255813955,0.24101479915433405,-15.017490032778975,0.0
16709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",263,541.7110266159696,0.18250950570342206,-15.265139494302574,0.0
16835,carbon-oxygen lyase activity,709,452.53032440056415,0.31170662905500707,-15.436472256924544,0.0
16758,"transferase activity, transferring hexosyl groups",982,575.8014256619144,0.4164969450101833,-15.506106962781393,0.0
22804,active transmembrane transporter activity,1806,647.9889258028793,0.5254706533776301,-15.578850842994118,0.0
50660,flavin adenine dinucleotide binding,559,592.5474060822899,0.3595706618962433,-15.936391673056992,0.0
16798,"hydrolase activity, acting on glycosyl bonds",934,548.1284796573876,0.3897216274089936,-16.32732316227462,0.0
19842,vitamin binding,831,645.7292418772563,0.381468110709988,-16.438329183203468,0.0
287,magnesium ion binding,1077,522.1485608170844,0.3806870937790158,-16.534177315424742,0.0
20037,heme binding,878,476.58542141230066,0.3200455580865604,-16.55743263063266,0.0
16830,carbon-carbon lyase activity,496,449.34879032258067,0.23790322580645162,-16.777365543277305,0.0
16874,ligase activity,1097,675.4211485870557,0.4649042844120328,-17.028638113189327,0.0
46906,tetrapyrrole binding,984,489.099593495935,0.3282520325203252,-17.43304223055196,0.0
4553,"hydrolase activity, hydrolyzing O-glycosyl compounds",771,585.2101167315175,0.38132295719844356,-17.810852727332534,0.0
16757,"transferase activity, transferring glycosyl groups",1343,545.8577810871184,0.4050632911392405,-18.1715876829133,0.0
4984,olfactory receptor activity,422,331.86255924170615,0.018957345971563982,-18.232031754268508,0.0
16705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",925,526.5297297297298,0.32216216216216215,-19.338412901838417,0.0
5506,iron ion binding,941,480.67375132837407,0.27523910733262485,-20.5719566531799,0.0
4497,monooxygenase activity,633,511.1342812006319,0.22432859399684044,-20.720236403313258,0.0
16616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",783,414.0868454661558,0.16219667943805874,-21.892263392498922,0.0
16614,"oxidoreductase activity, acting on CH-OH group of donors",943,445.09862142099684,0.18451749734888653,-23.259734931513282,0.0
16829,lyase activity,1624,480.7395320197044,0.31403940886699505,-23.345277447029485,0.0
50662,coenzyme binding,2047,500.21201758671225,0.3155837811431363,-27.92091268509422,0.0
16491,oxidoreductase activity,4986,450.4903730445247,0.2998395507420778,-42.184877357271354,0.0
