:ID,:LABEL,id,length
O70127,Seq,O70127,1321
Q54VJ0,Seq,Q54VJ0,1384
Q54JR2,Seq,Q54JR2,1412
Q8T6H3,Seq,Q8T6H3,1351
Q54P13,Seq,Q54P13,1593
Q09428,Seq,Q09428,1581
Q09429,Seq,Q09429,1582
Q54NL1,Seq,Q54NL1,1345
O60706,Seq,O60706,1549
P70170,Seq,P70170,1546
Q63563,Seq,Q63563,1545
Q96J66,Seq,Q96J66,1382
Q54V86,Seq,Q54V86,1350
Q54K24,Seq,Q54K24,1317
P33897,Seq,P33897,745
P48410,Seq,P48410,736
Q8T8P3,Seq,Q8T8P3,741
Q9UBJ2,Seq,Q9UBJ2,740
Q61285,Seq,Q61285,741
Q9QY44,Seq,Q9QY44,741
P28288,Seq,P28288,659
P55096,Seq,P55096,659
P16970,Seq,P16970,659
O14678,Seq,O14678,606
O89016,Seq,O89016,606
P61221,Seq,P61221,599
Q8NE71,Seq,Q8NE71,845
Q6MG08,Seq,Q6MG08,839
Q8T6B7,Seq,Q8T6B7,593
Q9UG63,Seq,Q9UG63,623
Q99LE6,Seq,Q99LE6,628
Q9NUQ8,Seq,Q9NUQ8,709
Q8T6B4,Seq,Q8T6B4,1142
P45844,Seq,P45844,678
Q64343,Seq,Q64343,666
Q9NGP5,Seq,Q9NGP5,1328
Q9UNQ0,Seq,Q9UNQ0,655
Q7TMS5,Seq,Q7TMS5,657
Q80W57,Seq,Q80W57,657
Q9H172,Seq,Q9H172,646
Q54TV2,Seq,Q54TV2,1509
Q9H222,Seq,Q9H222,651
Q99PE8,Seq,Q99PE8,652
Q99PE7,Seq,Q99PE7,652
Q54TV1,Seq,Q54TV1,1534
Q8T686,Seq,Q8T686,815
Q9H221,Seq,Q9H221,673
Q9DBM0,Seq,Q9DBM0,673
P58428,Seq,P58428,694
Q54CG0,Seq,Q54CG0,1466
Q55GB1,Seq,Q55GB1,1475
Q54HM0,Seq,Q54HM0,1528
Q556W2,Seq,Q556W2,1476
Q8ST66,Seq,Q8ST66,1476
Q8T675,Seq,Q8T675,1449
Q8T673,Seq,Q8T673,1449
Q55DA0,Seq,Q55DA0,615
Q54T02,Seq,Q54T02,1159
Q8T664,Seq,Q8T664,513
Q92338,Seq,Q92338,610
Q8N2K0,Seq,Q8N2K0,398
Q99LR1,Seq,Q99LR1,398
P29555,Seq,P29555,590
P09087,Seq,P09087,493
P77674,Seq,P77674,474
P41238,Seq,P41238,236
P51908,Seq,P51908,229
P38483,Seq,P38483,229
Q9Y235,Seq,Q9Y235,224
Q9WV35,Seq,Q9WV35,224
Q99J72,Seq,Q99J72,429
P14164,Seq,P14164,731
G5EC68,Seq,G5EC68,85
Q02486,Seq,Q02486,183
Q8NK90,Seq,Q8NK90,628
A2Q7E0,Seq,A2Q7E0,628
Q8NK89,Seq,Q8NK89,499
Q5BDV3,Seq,Q5BDV3,504
P41662,Seq,P41662,390
A2R511,Seq,A2R511,499
Q2UIM2,Seq,Q2UIM2,506
O74288,Seq,O74288,510
P77357,Seq,P77357,436
P76052,Seq,P76052,481
P46133,Seq,P46133,508
Q6UXT9,Seq,Q6UXT9,468
Q24093,Seq,Q24093,398
P08910,Seq,P08910,425
Q9QXM0,Seq,Q9QXM0,425
Q8WU67,Seq,Q8WU67,409
Q91ZH7,Seq,Q91ZH7,411
Q8TB40,Seq,Q8TB40,342
Q8WTS1,Seq,Q8WTS1,349
Q9DBL9,Seq,Q9DBL9,351
Q6QA69,Seq,Q6QA69,351
Q9BV23,Seq,Q9BV23,337
Q8R2Y0,Seq,Q8R2Y0,336
Q96I13,Seq,Q96I13,439
Q9NUJ1,Seq,Q9NUJ1,306
Q6PE15,Seq,Q6PE15,297
Q8K4F5,Seq,Q8K4F5,307
Q7L211,Seq,Q7L211,337
Q54H38,Seq,Q54H38,395
Q9BUJ0,Seq,Q9BUJ0,271
Q922Q6,Seq,Q922Q6,247
Q96IU4,Seq,Q96IU4,210
Q8IZP0,Seq,Q8IZP0,508
Q8CBW3,Seq,Q8CBW3,481
Q9QZM5,Seq,Q9QZM5,476
Q9NYB9,Seq,Q9NYB9,513
P62484,Seq,P62484,446
Q01593,Seq,Q01593,720
Q9P2A4,Seq,Q9P2A4,366
A0MES8,Seq,A0MES8,328
C7J2Z1,Seq,C7J2Z1,269
Q9SJN0,Seq,Q9SJN0,442
Q55FT9,Seq,Q55FT9,332
Q6NMC6,Seq,Q6NMC6,321
Q9ZJ19,Seq,Q9ZJ19,183
Q54P00,Seq,Q54P00,695
P03949,Seq,P03949,1224
P00519,Seq,P00519,1130
P00520,Seq,P00520,1123
P42684,Seq,P42684,1182
Q4JIM5,Seq,Q4JIM5,1182
O14639,Seq,O14639,778
Q8K4G5,Seq,Q8K4G5,861
Q6H8Q1,Seq,Q6H8Q1,611
Q8BL65,Seq,Q8BL65,612
O94929,Seq,O94929,683
Q69ZX8,Seq,Q69ZX8,682
P00522,Seq,P00522,1620
P47146,Seq,P47146,123
A2QT85,Seq,A2QT85,321
Q5AZC8,Seq,Q5AZC8,400
Q5AUM3,Seq,Q5AUM3,320
P33487,Seq,P33487,198
P13689,Seq,P13689,201
P49777,Seq,P49777,522
P15891,Seq,P15891,592
Q9USY4,Seq,Q9USY4,527
P84994,Seq,P84994,146
B2FKA7,Seq,B2FKA7,274
Q9FGF8,Seq,Q9FGF8,391
Q4WZB4,Seq,Q4WZB4,664
E9RBR0,Seq,E9RBR0,587
P11140,Seq,P11140,528
Q8N0Z2,Seq,Q8N0Z2,381
Q8BUZ1,Seq,Q8BUZ1,375
Q8I5D2,Seq,Q8I5D2,743
Q8K4K7,Seq,Q8K4K7,375
P08874,Seq,P08874,96
P75747,Seq,P75747,348
Q24174,Seq,Q24174,904
Q6UWZ7,Seq,Q6UWZ7,409
Q15018,Seq,Q15018,415
Q3TCJ1,Seq,Q3TCJ1,415
Q12979,Seq,Q12979,859
Q5SSL4,Seq,Q5SSL4,859
Q9ULW3,Seq,Q9ULW3,272
Q9QYL7,Seq,Q9QYL7,269
Q969K4,Seq,Q969K4,478
Q8N961,Seq,Q8N961,1025
Q7TQI7,Seq,Q7TQI7,1024
P24730,Seq,P24730,219
P41700,Seq,P41700,477
P41458,Seq,P41458,365
Q9SZR1,Seq,Q9SZR1,1069
Q9M2L4,Seq,Q9M2L4,1025
Q37145,Seq,Q37145,1020
P39970,Seq,P39970,489
O81108,Seq,O81108,1014
P40535,Seq,P40535,587
O22218,Seq,O22218,1030
O64806,Seq,O64806,1015
Q9LF79,Seq,Q9LF79,1074
Q9LU41,Seq,Q9LU41,1086
Q13085,Seq,Q13085,2346
Q5SWU9,Seq,Q5SWU9,2345
P11497,Seq,P11497,2345
O00763,Seq,O00763,2458
E9Q4Z2,Seq,E9Q4Z2,2448
P11029,Seq,P11029,2324
P78820,Seq,P78820,2280
Q00955,Seq,Q00955,2233
Q9UKU7,Seq,Q9UKU7,415
Q9D7B6,Seq,Q9D7B6,413
Q9H845,Seq,Q9H845,621
Q8JZN5,Seq,Q8JZN5,625
P28330,Seq,P28330,430
P51174,Seq,P51174,430
P15650,Seq,P15650,430
Q22347,Seq,Q22347,417
Q9VSA3,Seq,Q9VSA3,419
P11310,Seq,P11310,421
P45952,Seq,P45952,421
P08503,Seq,P08503,421
P16219,Seq,P16219,412
Q07417,Seq,Q07417,412
P15651,Seq,P15651,412
P49748,Seq,P49748,655
P50544,Seq,P50544,656
P45953,Seq,P45953,655
O65902,Seq,O65902,476
Q15027,Seq,Q15027,740
Q15057,Seq,Q15057,778
Q6ZQK5,Seq,Q6ZQK5,770
Q5FVC7,Seq,Q5FVC7,770
A4YGN2,Seq,A4YGN2,332
Q975C8,Seq,Q975C8,334
Q9VIP7,Seq,Q9VIP7,283
O00400,Seq,O00400,549
Q5T8D3,Seq,Q5T8D3,534
Q96GR2,Seq,Q96GR2,724
Q99PU5,Seq,Q99PU5,721
Q924N5,Seq,Q924N5,721
Q5FVE4,Seq,Q5FVE4,666
Q2XU92,Seq,Q2XU92,667
Q9SM23,Seq,Q9SM23,338
O01805,Seq,O01805,86
Q9STP8,Seq,Q9STP8,354
Q9STX1,Seq,Q9STX1,362
Q20507,Seq,Q20507,116
Q9MA55,Seq,Q9MA55,668
Q8RWD9,Seq,Q8RWD9,648
P57752,Seq,P57752,92
Q5FXM5,Seq,Q5FXM5,84
P07108,Seq,P07108,87
P31786,Seq,P31786,87
P11030,Seq,P11030,87
Q9Y7Z3,Seq,Q9Y7Z3,87
P31787,Seq,P31787,87
Q38970,Seq,Q38970,2254
Q9LD43,Seq,Q9LD43,769
P0ABD5,Seq,P0ABD5,319
P24182,Seq,P24182,449
P0A9Q5,Seq,P0A9Q5,304
P9WQH9,Seq,P9WQH9,495
P0C2Y2,Seq,P0C2Y2,106
P0C2Y3,Seq,P0C2Y3,106
P0C2Y4,Seq,P0C2Y4,106
Q9ZUN4,Seq,Q9ZUN4,310
Q76NT9,Seq,Q76NT9,368
Q41931,Seq,Q41931,320
O65378,Seq,O65378,320
Q06588,Seq,Q06588,323
Q0WPW4,Seq,Q0WPW4,307
Q9S7D9,Seq,Q9S7D9,775
O80963,Seq,O80963,776
Q9LY50,Seq,Q9LY50,814
Q9FIJ6,Seq,Q9FIJ6,751
Q6JQN1,Seq,Q6JQN1,1059
Q8K370,Seq,Q8K370,1069
O64587,Seq,O64587,206
Q709F0,Seq,Q709F0,780
Q80XL6,Seq,Q80XL6,779
B3DMA2,Seq,B3DMA2,779
Q8LPS2,Seq,Q8LPS2,670
Q08368,Seq,Q08368,806
Q9C4Z4,Seq,Q9C4Z4,803
P72021,Seq,P72021,469
Q9V2Z4,Seq,Q9V2Z4,472
P9WQG3,Seq,P9WQG3,388
Q50538,Seq,Q50538,436
Q9C4Z1,Seq,Q9C4Z1,437
P72020,Seq,P72020,170
Q9C4Z3,Seq,Q9C4Z3,170
Q50539,Seq,Q50539,468
Q9C4Z0,Seq,Q9C4Z0,468
Q8L7U7,Seq,Q8L7U7,229
P77580,Seq,P77580,316
Q52060,Seq,Q52060,312
P9WQG1,Seq,P9WQG1,389
P45954,Seq,P45954,432
Q9DBL1,Seq,Q9DBL1,432
P70584,Seq,P70584,432
Q96AP0,Seq,Q96AP0,544
Q5EE38,Seq,Q5EE38,416
P38433,Seq,P38433,620
Q6FJQ9,Seq,Q6FJQ9,703
Q9BYF1,Seq,Q9BYF1,805
Q96WN6,Seq,Q96WN6,341
Q8R0I0,Seq,Q8R0I0,805
Q5EGZ1,Seq,Q5EGZ1,805
O14258,Seq,O14258,533
P21192,Seq,P21192,770
O07718,Seq,O07718,367
P28297,Seq,P28297,576
Q6T267,Seq,Q6T267,538
P0A9G6,Seq,P0A9G6,434
P28298,Seq,P28298,538
D4GTL3,Seq,D4GTL3,345
O50078,Seq,O50078,540
P9WKK7,Seq,P9WKK7,428
Q6Z6M4,Seq,Q6Z6M4,572
Q9I0K4,Seq,Q9I0K4,531
P28240,Seq,P28240,557
D4GTL2,Seq,D4GTL2,433
Q9P6J1,Seq,Q9P6J1,518
Q12031,Seq,Q12031,575
P11071,Seq,P11071,578
Q8TDN7,Seq,Q8TDN7,264
Q8R4X1,Seq,Q8R4X1,273
Q5QJU3,Seq,Q5QJU3,275
Q9NUN7,Seq,Q9NUN7,267
Q9VLJ6,Seq,Q9VLJ6,630
P23795,Seq,P23795,613
P36196,Seq,P36196,767
Q9DDE3,Seq,Q9DDE3,634
P07140,Seq,P07140,649
P22303,Seq,P22303,614
P21836,Seq,P21836,614
P37136,Seq,P37136,614
Q10714,Seq,Q10714,615
P12821,Seq,P12821,1306
P09470,Seq,P09470,1312
P47820,Seq,P47820,1313
Q8L856,Seq,Q8L856,239
Q9SWS1,Seq,Q9SWS1,230
P9WIZ9,Seq,P9WIZ9,331
Q9GZZ6,Seq,Q9GZZ6,450
Q9JLB5,Seq,Q9JLB5,447
P48180,Seq,P48180,498
P09478,Seq,P09478,567
Q9UUJ9,Seq,Q9UUJ9,521
P32316,Seq,P32316,526
P48181,Seq,P48181,493
P17644,Seq,P17644,576
P54244,Seq,P54244,564
P04755,Seq,P04755,521
O76554,Seq,O76554,548
P25162,Seq,P25162,519
Q23022,Seq,Q23022,511
Q9N587,Seq,Q9N587,502
Q27218,Seq,Q27218,507
Q9U298,Seq,Q9U298,474
Q15822,Seq,Q15822,529
Q91X60,Seq,Q91X60,512
P12389,Seq,P12389,511
P32297,Seq,P32297,505
Q8R4G9,Seq,Q8R4G9,499
P04757,Seq,P04757,499
P43681,Seq,P43681,627
O70174,Seq,O70174,629
P09483,Seq,P09483,630
P30532,Seq,P30532,468
Q2MKA5,Seq,Q2MKA5,467
P20420,Seq,P20420,452
Q15825,Seq,Q15825,494
Q9R0W9,Seq,Q9R0W9,494
P43143,Seq,P43143,493
P22770,Seq,P22770,502
P36544,Seq,P36544,502
P49582,Seq,P49582,502
Q05941,Seq,Q05941,502
Q9UGM1,Seq,Q9UGM1,479
P43144,Seq,P43144,479
Q98880,Seq,Q98880,456
P02708,Seq,P02708,482
P04756,Seq,P04756,457
P25108,Seq,P25108,457
P09484,Seq,P09484,491
P17787,Seq,P17787,502
Q9ERK7,Seq,Q9ERK7,501
P12390,Seq,P12390,500
Q05901,Seq,Q05901,458
P12391,Seq,P12391,464
P30926,Seq,P30926,498
Q8R493,Seq,Q8R493,495
P12392,Seq,P12392,495
P11230,Seq,P11230,501
P09690,Seq,P09690,501
P25109,Seq,P25109,501
Q07001,Seq,Q07001,517
P02716,Seq,P02716,520
P25110,Seq,P25110,517
Q04844,Seq,Q04844,493
P20782,Seq,P20782,493
P09660,Seq,P09660,494
P07510,Seq,P07510,517
P04760,Seq,P04760,519
P18916,Seq,P18916,519
Q9UKV3,Seq,Q9UKV3,1341
Q9JIX8,Seq,Q9JIX8,1338
Q07912,Seq,Q07912,1038
O54967,Seq,O54967,1055
Q5U2X5,Seq,Q5U2X5,1040
Q07622,Seq,Q07622,623
P71104,Seq,P71104,401
P0A6A3,Seq,P0A6A3,400
P63411,Seq,P63411,400
Q16570,Seq,Q16570,336
Q9QUI6,Seq,Q9QUI6,334
O00590,Seq,O00590,384
O08707,Seq,O08707,378
P25106,Seq,P25106,362
Q9NPB9,Seq,Q9NPB9,350
Q9P7W3,Seq,Q9P7W3,615
O13907,Seq,O13907,492
Q1MTN8,Seq,Q1MTN8,336
Q03771,Seq,Q03771,387
Q9S7X6,Seq,Q9S7X6,339
O96019,Seq,O96019,429
Q9Z2N8,Seq,Q9Z2N8,429
O94805,Seq,O94805,426
Q99MR0,Seq,Q99MR0,426
P86173,Seq,P86173,426
Q9Y615,Seq,Q9Y615,435
Q9QY84,Seq,Q9QY84,440
Q641W9,Seq,Q641W9,440
Q9Y614,Seq,Q9Y614,415
Q9QY83,Seq,Q9QY83,418
O22718,Seq,O22718,423
O80526,Seq,O80526,424
Q9C522,Seq,Q9C522,608
Q9FGX1,Seq,Q9FGX1,608
Q54YA0,Seq,Q54YA0,622
P53396,Seq,P53396,1101
Q91V92,Seq,Q91V92,1091
P16638,Seq,P16638,1100
Q18007,Seq,Q18007,713
P16395,Seq,P16395,805
P11229,Seq,P11229,460
P12657,Seq,P12657,460
P04761,Seq,P04761,460
P08482,Seq,P08482,460
Q08981,Seq,Q08981,209
Q09388,Seq,Q09388,627
P08172,Seq,P08172,466
P10980,Seq,P10980,466
Q9U7D5,Seq,Q9U7D5,611
P20309,Seq,P20309,590
Q9ERZ3,Seq,Q9ERZ3,589
P08483,Seq,P08483,589
P17200,Seq,P17200,490
P08173,Seq,P08173,479
P32211,Seq,P32211,479
P08912,Seq,P08912,532
Q920H4,Seq,Q920H4,532
P08911,Seq,P08911,531
Q8TDX5,Seq,Q8TDX5,336
Q8R5M5,Seq,Q8R5M5,336
Q8I948,Seq,Q8I948,156
Q8I6R7,Seq,Q8I6R7,131
P09339,Seq,P09339,909
P70920,Seq,P70920,906
Q8NQ98,Seq,Q8NQ98,939
Q937N8,Seq,Q937N8,869
P25516,Seq,P25516,891
O53166,Seq,O53166,943
Q8ZP52,Seq,Q8ZP52,891
Q5SMF6,Seq,Q5SMF6,902
P36683,Seq,P36683,865
Q8ZRS8,Seq,Q8ZRS8,865
Q8EJW3,Seq,Q8EJW3,867
Q8NQ97,Seq,Q8NQ97,188
A2AKK5,Seq,A2AKK5,416
Q32MW3,Seq,Q32MW3,439
Q8ISS3,Seq,Q8ISS3,335
Q8WXI4,Seq,Q8WXI4,607
Q8VHQ9,Seq,Q8VHQ9,594
Q6US81,Seq,Q6US81,338
Q8WYK0,Seq,Q8WYK0,555
Q9DBK0,Seq,Q9DBK0,556
Q99NB7,Seq,Q99NB7,556
Q9NPJ3,Seq,Q9NPJ3,140
Q9CQR4,Seq,Q9CQR4,140
Q8N1Q8,Seq,Q8N1Q8,247
Q9CQJ0,Seq,Q9CQJ0,248
Q42560,Seq,Q42560,898
O94523,Seq,O94523,479
P21147,Seq,P21147,510
Q94A28,Seq,Q94A28,995
Q9SIB9,Seq,Q9SIB9,990
P76518,Seq,P76518,381
Q23500,Seq,Q23500,887
P21399,Seq,P21399,889
P28271,Seq,P28271,889
Q63270,Seq,Q63270,889
P13516,Seq,P13516,355
P07308,Seq,P07308,358
P13011,Seq,P13011,358
Q6P7B9,Seq,Q6P7B9,358
Q9TT94,Seq,Q9TT94,359
O00767,Seq,O00767,359
Q9P7D4,Seq,Q9P7D4,918
Q4WLN1,Seq,Q4WLN1,787
P34455,Seq,P34455,777
P82611,Seq,P82611,777
C8VG90,Seq,C8VG90,783
Q99798,Seq,Q99798,780
P37032,Seq,P37032,891
Q99KI0,Seq,Q99KI0,780
Q9ER34,Seq,Q9ER34,780
O13966,Seq,O13966,789
P19414,Seq,P19414,778
Q86TX2,Seq,Q86TX2,421
O55137,Seq,O55137,419
O88267,Seq,O88267,419
P49753,Seq,P49753,483
Q9QYR9,Seq,Q9QYR9,453
O55171,Seq,O55171,453
Q9QYR7,Seq,Q9QYR7,432
Q8N9L9,Seq,Q8N9L9,421
Q8BWN8,Seq,Q8BWN8,421
Q6Q2Z6,Seq,Q6Q2Z6,421
Q3I5F7,Seq,Q3I5F7,207
Q32Q92,Seq,Q32Q92,419
O14734,Seq,O14734,319
P58137,Seq,P58137,320
Q9Y305,Seq,Q9Y305,439
Q9R0X4,Seq,Q9R0X4,439
O65202,Seq,O65202,664
Q15067,Seq,Q15067,660
Q9R0H0,Seq,Q9R0H0,661
P07872,Seq,P07872,661
O65201,Seq,O65201,692
Q99424,Seq,Q99424,681
P97562,Seq,P97562,681
P0CZ23,Seq,P0CZ23,675
O15254,Seq,O15254,700
Q9EPL9,Seq,Q9EPL9,700
Q63448,Seq,Q63448,700
Q96329,Seq,Q96329,436
Q9NUZ1,Seq,Q9NUZ1,547
P13711,Seq,P13711,748
P11829,Seq,P11829,137
P25701,Seq,P25701,136
P25702,Seq,P25702,136
Q9SW21,Seq,Q9SW21,137
Q5B2K4,Seq,Q5B2K4,298
P21515,Seq,P21515,193
P13798,Seq,P13798,732
P53665,Seq,P53665,122
O80800,Seq,O80800,126
P52505,Seq,P52505,156
Q94519,Seq,Q94519,152
O14561,Seq,O14561,156
Q9CR21,Seq,Q9CR21,156
P9WQF3,Seq,P9WQF3,115
P11943,Seq,P11943,134
Q10217,Seq,Q10217,112
P32463,Seq,P32463,125
P24224,Seq,P24224,126
P37623,Seq,P37623,195
P0A6A8,Seq,P0A6A8,78
Q9FZ47,Seq,Q9FZ47,290
Q9LZ23,Seq,Q9LZ23,301
Q336V5,Seq,Q336V5,160
Q10SX6,Seq,Q10SX6,130
P48182,Seq,P48182,575
O49285,Seq,O49285,453
Q93149,Seq,Q93149,487
Q9LX29,Seq,Q9LX29,895
Q8LJW3,Seq,Q8LJW3,451
Q9LNA5,Seq,Q9LNA5,441
P0AE06,Seq,P0AE06,397
Q8NEB7,Seq,Q8NEB7,543
Q3V140,Seq,Q3V140,540
Q29016,Seq,Q29016,537
P31224,Seq,P31224,1049
G3KIM8,Seq,G3KIM8,394
P24177,Seq,P24177,1037
P24180,Seq,P24180,385
P24181,Seq,P24181,1034
P10323,Seq,P10323,421
Q9GL10,Seq,Q9GL10,329
Q2UVH8,Seq,Q2UVH8,346
P23578,Seq,P23578,436
P08001,Seq,P08001,415
P29293,Seq,P29293,437
P0ACS9,Seq,P0ACS9,215
P0AAW9,Seq,P0AAW9,49
P9WMK1,Seq,P9WMK1,144
Q6FLU2,Seq,Q6FLU2,704
Q01574,Seq,Q01574,713
Q08AH3,Seq,Q08AH3,577
Q68CK6,Seq,Q68CK6,577
Q9NUB1,Seq,Q9NUB1,689
Q99NB1,Seq,Q99NB1,682
P52910,Seq,P52910,683
Q9VP61,Seq,Q9VP61,670
P27550,Seq,P27550,652
P16928,Seq,P16928,670
Q9NR19,Seq,Q9NR19,701
Q9QXG4,Seq,Q9QXG4,701
P9WQD1,Seq,P9WQD1,651
P78773,Seq,P78773,662
Q07340,Seq,Q07340,446
Q07341,Seq,Q07341,323
Q46389,Seq,Q46389,262
Q96CM8,Seq,Q96CM8,615
Q8VCW8,Seq,Q8VCW8,615
Q4G176,Seq,Q4G176,576
Q3URE1,Seq,Q3URE1,583
Q80WC9,Seq,Q80WC9,1100
P33121,Seq,P33121,698
P41216,Seq,P41216,699
P18163,Seq,P18163,699
O95573,Seq,O95573,720
Q63151,Seq,Q63151,720
O60488,Seq,O60488,711
Q9QUJ7,Seq,Q9QUJ7,711
O35547,Seq,O35547,670
Q9ULC5,Seq,Q9ULC5,683
Q8JZR0,Seq,Q8JZR0,683
O88813,Seq,O88813,683
Q9UKU0,Seq,Q9UKU0,697
Q91WC3,Seq,Q91WC3,697
P33124,Seq,P33124,697
Q08AH1,Seq,Q08AH1,577
Q91VA0,Seq,Q91VA0,573
Q8K0L3,Seq,Q8K0L3,575
Q3UNX5,Seq,Q3UNX5,580
Q80W40,Seq,Q80W40,580
Q7TN78,Seq,Q7TN78,580
Q6P461,Seq,Q6P461,480
Q14DH7,Seq,Q14DH7,682
B9DGD6,Seq,B9DGD6,743
Q96WT2,Seq,Q96WT2,944
Q54GX7,Seq,Q54GX7,376
P53496,Seq,P53496,377
P53497,Seq,P53497,377
P0CJ46,Seq,P0CJ46,377
P0DM41,Seq,P0DM41,376
P07830,Seq,P07830,376
P10987,Seq,P10987,376
P86287,Seq,P86287,376
Q553U6,Seq,Q553U6,376
Q55EU6,Seq,Q55EU6,358
Q54HE7,Seq,Q54HE7,353
Q96292,Seq,Q96292,377
P10984,Seq,P10984,376
P02572,Seq,P02572,376
Q8ILW9,Seq,Q8ILW9,376
P0CJ47,Seq,P0CJ47,377
P0DM42,Seq,P0DM42,376
P07829,Seq,P07829,376
P53501,Seq,P53501,376
P53494,Seq,P53494,377
P10986,Seq,P10986,376
P10981,Seq,P10981,376
P83967,Seq,P83967,376
P53492,Seq,P53492,377
Q96293,Seq,Q96293,377
P08023,Seq,P08023,377
P62736,Seq,P62736,377
P62737,Seq,P62737,377
P62738,Seq,P62738,377
Q562R1,Seq,Q562R1,376
Q9BYX7,Seq,Q9BYX7,375
P60712,Seq,P60712,375
P60706,Seq,P60706,375
P24005,Seq,P24005,295
P60709,Seq,P60709,375
P60710,Seq,P60710,375
P29751,Seq,P29751,375
P60711,Seq,P60711,375
O42161,Seq,O42161,375
P68032,Seq,P68032,377
P68033,Seq,P68033,377
P68035,Seq,P68035,377
P20359,Seq,P20359,375
P63261,Seq,P63261,375
P63260,Seq,P63260,375
P63259,Seq,P63259,375
Q01718,Seq,Q01718,297
P63267,Seq,P63267,376
P63268,Seq,P63268,376
Q9H568,Seq,Q9H568,366
Q3B7N2,Seq,Q3B7N2,892
P05094,Seq,P05094,893
P12814,Seq,P12814,892
Q7TPR4,Seq,Q7TPR4,892
Q9Z1P2,Seq,Q9Z1P2,892
P20111,Seq,P20111,897
P35609,Seq,P35609,894
Q9JI91,Seq,Q9JI91,894
Q08043,Seq,Q08043,901
O88990,Seq,O88990,900
O43707,Seq,O43707,911
P57780,Seq,P57780,912
Q9QXQ0,Seq,Q9QXQ0,911
P05095,Seq,P05095,861
O76329,Seq,O76329,1738
P18091,Seq,P18091,924
P07845,Seq,P07845,175
P32705,Seq,P32705,549
P68133,Seq,P68133,377
P68134,Seq,P68134,377
P68135,Seq,P68135,377
P68136,Seq,P68136,377
Q8TDG2,Seq,Q8TDG2,376
Q8BXF8,Seq,Q8BXF8,369
Q54I79,Seq,Q54I79,383
P42025,Seq,P42025,376
P45889,Seq,P45889,376
P61163,Seq,P61163,376
P61164,Seq,P61164,376
Q8KP10,Seq,Q8KP10,185
P60009,Seq,P60009,375
P53498,Seq,P53498,377
P10989,Seq,P10989,375
P60010,Seq,P60010,375
Q65G33,Seq,Q65G33,210
P39065,Seq,P39065,210
P26646,Seq,P26646,324
P36896,Seq,P36896,505
Q61271,Seq,Q61271,505
P80202,Seq,P80202,505
Q8NER5,Seq,Q8NER5,493
Q8K348,Seq,Q8K348,493
P70539,Seq,P70539,493
P37023,Seq,P37023,503
Q61288,Seq,Q61288,502
P80203,Seq,P80203,504
Q90ZK6,Seq,Q90ZK6,504
Q04771,Seq,Q04771,509
P37172,Seq,P37172,509
P80201,Seq,P80201,509
P27742,Seq,P27742,3770
P34355,Seq,P34355,659
Q8RM04,Seq,Q8RM04,717
Q8RM03,Seq,Q8RM03,776
Q8RM02,Seq,Q8RM02,168
Q6AYS7,Seq,Q6AYS7,408
Q6PTT0,Seq,Q6PTT0,408
Q03154,Seq,Q03154,408
P45381,Seq,P45381,313
Q8R3P0,Seq,Q8R3P0,312
Q9R1T5,Seq,Q9R1T5,312
Q96HD9,Seq,Q96HD9,319
Q91XE4,Seq,Q91XE4,318
A0QWG5,Seq,A0QWG5,304
P9WMB5,Seq,P9WMB5,316
P56544,Seq,P56544,120
P07311,Seq,P07311,99
Q9VF36,Seq,Q9VF36,102
P14621,Seq,P14621,99
P56375,Seq,P56375,106
P0AB65,Seq,P0AB65,92
O14672,Seq,O14672,748
O35598,Seq,O35598,749
Q10743,Seq,Q10743,544
O75078,Seq,O75078,769
O43184,Seq,O43184,909
Q61824,Seq,Q61824,903
Q13444,Seq,Q13444,863
O88839,Seq,O88839,864
Q9QYV0,Seq,Q9QYV0,864
Q9VAC5,Seq,Q9VAC5,732
P78536,Seq,P78536,824
Q9Z0F8,Seq,Q9Z0F8,827
O77636,Seq,O77636,112
Q9Z1K9,Seq,Q9Z1K9,827
Q9Y3Q7,Seq,Q9Y3Q7,739
O35674,Seq,O35674,920
P35348,Seq,P35348,466
P97718,Seq,P97718,466
P43140,Seq,P43140,466
P35368,Seq,P35368,520
P97717,Seq,P97717,514
P15823,Seq,P15823,515
P25100,Seq,P25100,572
P97714,Seq,P97714,562
P23944,Seq,P23944,561
O43506,Seq,O43506,726
Q9UKJ8,Seq,Q9UKJ8,722
Q9JI76,Seq,Q9JI76,729
Q9P0K1,Seq,Q9P0K1,906
Q9R1V6,Seq,Q9R1V6,904
O75077,Seq,O75077,832
Q9R160,Seq,Q9R160,761
Q9UKQ2,Seq,Q9UKQ2,775
Q9JLN6,Seq,Q9JLN6,793
Q9UKF5,Seq,Q9UKF5,820
Q90WY4,Seq,Q90WY4,388
P08913,Seq,P08913,450
Q01338,Seq,Q01338,450
P18871,Seq,P18871,450
P22909,Seq,P22909,450
Q90WY5,Seq,Q90WY5,510
P18089,Seq,P18089,450
P30545,Seq,P30545,450
P19328,Seq,P19328,453
Q90WY6,Seq,Q90WY6,432
P18825,Seq,P18825,462
Q01337,Seq,Q01337,458
P22086,Seq,P22086,458
Q59WH0,Seq,Q59WH0,445
Q9NZK5,Seq,Q9NZK5,511
Q9P7J7,Seq,Q9P7J7,437
Q02336,Seq,Q02336,434
Q9UKF2,Seq,Q9UKF2,790
